,precision,recall,pf,F1,AUC,g_measure,g_mean,bal,MCC,accuracy,Popt,cErecall,cEprecision,cEfmeasure,cMCC,cPMI,cIFA,cPCI,c_ROI_PII,c_ROI_PCI,ceIFA,mRecall,mPrecision,mfmeasure,mMCC,mPMI,mIFA,mPCI,m_ROI_PII,m_ROI_PCI,meIFA,median_time,mean_time,std_time
hive-0.9.0,0.31339231530869716,0.6846846846846847,0.3856557856557856,0.43970721596061657,0.6649454115678105,0.6497142206025682,0.6558330934634985,0.6501752877396172,0.26734201260034074,0.6382836482456976,0.5610483057435552,0.34450549450549445,0.21403611804434,0.2660738714090287,0.01878975577719895,0.363024148504682,14.0,0.20202305166339318,109.77861952861953,178.2879155169215,0.0155054452450562,0.11330480451274069,0.11483516483516475,0.1142857142857142,-0.10857362096166875,0.1992337164750957,14.0,0.049003018978021645,60.116515837104075,228.1958664730008,0.0155054452450562,0.01070200000000195,0.013344910999999961,0.009482443718883108
jruby-1.1,0.20558424172882,0.9374389051808407,0.47605902777777775,0.33939890710382514,0.7176061295213342,0.6271186440677966,0.6714729627355494,0.6254799032835239,0.2867000398170701,0.5692391899288451,0.6572971594261208,0.30662393162393164,0.092130857648099,0.13983113612798098,-0.07042049114541454,0.4052740863787375,13.0,0.20234882472437454,24.824475524475524,49.34554088201696,0.029489027190522002,0.1206060606060606,0.07207792207792205,0.09039836567926454,-0.071996498175491,0.1984435797665369,13.0,0.041246513829405404,20.0,69.87427595106465,0.029489027190522002,0.00450085000000295,0.004663270000000586,0.00085679548499113
jruby-1.4.0,0.307664410058027,0.7984375,0.3948768622681666,0.4407471463161535,0.7027960076965254,0.6867621481179275,0.6951227742596113,0.6842805228080724,0.3158463317343396,0.6321682483009177,0.6341397972863616,0.38061703554661297,0.19749474947494744,0.25960144927536233,0.0232062452272839,0.3579563339924936,11.0,0.2026499937744102,70.79495798319329,123.22799774501216,0.018310678727087498,0.14419302701454623,0.136986301369863,0.13867521367521363,-0.0658209005285417,0.1988795518207282,11.0,0.049607033139103446,50.20933822110747,148.5100655123614,0.018310678727087498,0.00587529999999955,0.006055814999999586,0.0008948647476990386
jruby-1.5.0,0.1450806451612903,0.9310344827586208,0.42085522327742975,0.25185347904882205,0.7496786632390746,0.7049225285227179,0.7270756370912703,0.6935018753618652,0.2554758510325532,0.603537994541234,0.6392379066286735,0.3214285714285714,0.06742424242424234,0.1111111111111111,-0.018938328384241053,0.3317249487800335,48.0,0.20218953117161725,28.164295628036086,47.073357849608854,0.0733457828193641,0.0727513227513227,0.02515822784810125,0.0373831775700934,-0.08714753082642834,0.19906865296209553,48.0,0.06385522320180476,10.095238095238097,40.88537918490895,0.0733457828193641,0.00601255000000115,0.006224751000000473,0.0006998008886092913
jruby-1.7.0.preview1,0.10121580547112455,0.8816526610644257,0.4355950335526956,0.18286311389759663,0.7257170506772807,0.6820967900402825,0.703526921452573,0.6676605623380036,0.20475172200326694,0.5825618744443488,0.6272853577992314,0.3333333333333333,0.04963054187192115,0.08607219827586204,-0.009512009043735,0.3563455284068572,57.5,0.2016236829942542,29.429433497536948,49.956528349918536,0.0586124231307936,0.07870370370370365,0.0176991150442477,0.02837022132796775,-0.0710682134618037,0.1993299832495812,57.5,0.059394885932746,10.069265367316342,45.72067978032037,0.0586124231307936,0.01076340000000185,0.01086528600000004,0.0014545499523920798
lucene-2.3.0,0.40365056913854647,0.7534246575342466,0.37713639055757675,0.5210230053842388,0.6861194129048547,0.6760760496541144,0.6810771184858926,0.675339013849273,0.32886862497685265,0.6524133481907219,0.6722833422045438,0.44220779220779216,0.3509988901220865,0.39347238829104114,0.17635480267219536,0.3452219792425978,6.0,0.20209739518663344,102.30160932297447,153.9271143332498,0.01419334342620485,0.2339975845410628,0.2845238095238095,0.25777099236641215,0.05080767852808065,0.1986754966887417,6.0,0.0648435296886391,83.21549636803874,188.82974279368236,0.01419334342620485,0.00413910000000325,0.004263016000000114,0.0003940930526470709
lucene-2.9.0,0.2790494938132734,0.6783103543999259,0.450514705882353,0.40512381883349624,0.6267378842910678,0.6115174708698756,0.6193574746565299,0.6132170937284108,0.20633816747525185,0.5815233937898612,0.5806132148318561,0.3578167115902965,0.21607142857142855,0.2744166402702988,0.03226180388250455,0.3423947024384698,8.0,0.20140955565926527,108.39714285714285,178.73411616353076,0.010095949098124,0.16749174917491744,0.16410687986534817,0.1653851952359415,-0.0389977902467417,0.1991910814480378,8.0,0.07464831601002694,80.4002425712553,205.66213908566252,0.010095949098124,0.0071336999999971,0.007358521999999773,0.0010061933792854083
lucene-3.0.0,0.16322261122022025,0.7247474747474747,0.47683023994606577,0.2621837032977071,0.6221858178340224,0.5884765144475947,0.6015264752908713,0.5897353121595801,0.15884016110763022,0.5467460950248488,0.6229468089638828,0.3858560794044665,0.1256412954826488,0.1918060200668896,0.02889731599871885,0.34969571491310614,22.0,0.2012388581414754,60.521284604592275,106.78832997915407,0.0269091924540555,0.1428571428571428,0.08205343993267405,0.1029460443561734,-0.0513767876933446,0.19919917913857643,22.0,0.07118337605662689,40.123711340206185,112.27272927517767,0.0269091924540555,0.00676679999999405,0.0070348009999991745,0.0010373629904230023
lucene-3.1,0.0536843461297802,0.7126984126984127,0.4982686106966681,0.0994730324015568,0.6095086944522887,0.5806254391338241,0.5948788813331751,0.586530014693009,0.0837912622783973,0.5097371075765506,0.5575434932340524,0.3150375939849624,0.0343917750887089,0.062279942279942255,-0.01406282909125485,0.3642572946826732,66.0,0.2007210164297623,34.97625329815303,59.85467649268165,0.03722723643605805,0.08893280632411066,0.01927722036417685,0.0317460317460317,-0.0555231538127581,0.1996105160662122,66.0,0.05746894357802,20.019142700128228,54.71642455746018,0.03722723643605805,0.026565000000005,0.028660341999999825,0.010907881639687908
wicket-1.3.0-beta2,0.12467532467532465,0.8420231729055259,0.4338453421047461,0.21403751373967306,0.7065865685637029,0.6752751336574991,0.6882000343948076,0.6693882552210908,0.21079604536656532,0.5828920827029753,0.5614590068196683,0.2474489795918367,0.056079664570230545,0.09180327868852456,-0.0333705386883818,0.28207818725805767,36.0,0.20111181962244817,36.757861635220124,59.58119159412869,0.036323483336972204,0.10336538461538455,0.03831473869641805,0.0552486187845303,-0.0660343111741485,0.1993817619783616,36.0,0.106983219632168,25.019230769230766,47.24523253362333,0.036323483336972204,0.012692699999995151,0.012940984000000193,0.0025564002747502255
wicket-1.3.0-incubating-beta-1,0.1040546547563608,0.8857142857142857,0.45384386382208286,0.1842825848849945,0.7173522903432037,0.6586127085243474,0.6867248203588899,0.6496605014753656,0.20779743486596586,0.5585575916932736,0.5809785293842118,0.25998463901689706,0.049314652075388196,0.080756626424193,-0.0293884515685086,0.3168166146600563,33.0,0.20106265645155358,30.550544409440114,44.80857001568949,0.03393186752974895,0.1283459162663006,0.0401612903225806,0.061358930924148306,-0.04393151923439345,0.1993517017828201,33.0,0.0886980283334063,25.0,43.92779048214871,0.03393186752974895,0.011367799999995,0.012227660000000733,0.004805260150064437
wicket-1.5.3,0.0547627080521817,0.6866071428571429,0.4809743609635002,0.1020609422550945,0.5993591169490726,0.5733282739193795,0.5775381269357658,0.5762494138233107,0.07952717644712115,0.5195149633635439,0.5382302286352231,0.21320346320346314,0.02328687339331615,0.0422349399829053,-0.06296155024644885,0.3689584204991349,96.0,0.20082608739613705,22.239028944911297,39.84875243496923,0.06904079168607094,0.048780487804878,0.0105263157894736,0.017391304347826,-0.0790666226355191,0.19958092955050355,96.0,0.0535946712094853,10.010695493022192,31.845149788913734,0.06904079168607094,0.02135365000000175,0.022268380999999473,0.005698035317628466
Median,0.1764705882352941,0.7654320987654321,0.43502937086750476,0.2843231218865736,0.6681708138604691,0.6418805172750139,0.653817493976242,0.6408342959625154,0.21276295121026156,0.58915770609319,0.5782760590041167,0.3166666666666666,0.1136363636363636,0.1660565657105449,-0.00116549607907015,0.3394887791290364,16.0,0.2011800895925371,66.92541534110993,104.29555385503626,0.0185451879657984,0.1428571428571428,0.0837907112807511,0.1029857397504456,-0.05201519758341415,0.1993704092339979,16.0,0.06953553097779044,45.290492614043075,109.7361154962953,0.0185451879657984,0.01141464999999535,0.014154950214285717,0.010915216427504504
